symbol,name,indus_code,indus_name,exc,m_stholder,m_employee,r_tcbsrating,year,m_cap,m_share,r_pb,r_pe,r_eps,r_bvps,p_roe,p_div
HNA,Công ty Cổ phần Thủy điện Hủa Na,7500,"Điện, nước & xăng dầu khí đốt",HOSE,2710,140,3.2,2024,5927851700679,235232210,1.8278904504,23.5317211966,1146.7508305856584,13786.384186617,0.0833867807,0.0
HNM,Công ty Cổ phần Sữa Hà Nội,3500,Thực phẩm và đồ uống,UPCOM,2133,285,-1,2024,399644400000,44400000,0.840155606,13.5073096787,666.3799242117117,10713.4915674775,0.064196586,0.0
DHN,Công ty Cổ phần Dược phẩm Hà Nội,4500,Y tế,UPCOM,187,71,-1,2024,195017900000,6290900,2.1237078634,12.1265589488,2556.372350220159,14597.111276129,0.1842773835,0.0
DC4,Công ty Cổ phần Xây dựng DIC Holdings,2300,Xây dựng và Vật liệu,HOSE,2640,147,3.3,2024,762290324400,57749267,0.9469293431,7.4319362511,2089.551260936351,13939.7940258012,0.1603099233,0.0378787879
NCG,Công ty Cổ phần Tập đoàn Nova Consumer,3500,Thực phẩm và đồ uống,UPCOM,742,1972,2.8,2024,1075663238500.0,119784325.0,0.5426570958,12.980304048,691.8173847705032,16548.203403851,0.0425140514,0
TSJ,Công ty Cổ phần Du lịch Dịch vụ Hà Nội,5700,Du lịch và Giải trí,UPCOM,183,71,2.5,2024,2019600000000,74800000,2.3514072726,24.7572499625,1090.5896269117648,11482.485537246,0.0955267943,0.0
TSA,Công ty Cổ Phần Đầu Tư Và Xây Lắp Trường Sơn,2300,Xây dựng và Vật liệu,UPCOM,114,147,-1,2024,436800000000.0,35000000.0,1.1023692727,18.5531927369,672.6605052285714,11321.0702704857,0.0612225296,0.0400641026
HJC,Công ty Cổ phần Hoà Việt,3700,Hàng cá nhân & Gia dụng,UPCOM,462,260,-1,2024,93827279600,12853052,0.5172450674,7.3815520669,988.9519079203912,14113.2327026297,0.0718565154,0.0
THM,Công ty Cổ phần Tứ Hải Hà Nam,3700,Hàng cá nhân & Gia dụng,UPCOM,117,368,-1,2024,69270960000,12152800,0.537287772,10.7238548556,531.5252842143375,10608.8399874103,0.0513894721,0
HOM,Công ty Cổ phần Xi măng VICEM Hoàng Mai,2300,Xây dựng và Vật liệu,HNX,2370,756,2.1,2024,291599610900,74769131,0.3393799327,-4.17402284,-934.3504215262312,11491.5456819339,-0.078131301,0.0
CMS,Công ty Cổ phần Tập đoàn CMH Việt Nam,2300,Xây dựng và Vật liệu,HNX,0,125,2.4,2024,206165250000,25452500,0.7915728694,41.6815273452,194.33069073764855,10232.7913359395,0.0191110166,0.0
HOT,Công ty Cổ phần Du lịch - Dịch vụ Hội An,5700,Du lịch và Giải trí,UPCOM,240,233,2.7,2024,128800000000,8000000,2.3193685374,12.3058186906,1308.324168,6941.544536875,0.2080872569,0.0
DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,5500,Truyền thông,HNX,197,58,-1,2024,92000000000,5000000,0.945668789,10.0871851829,2280.1207258,19457.1294038,0.1167261995,0.0815217391
HPB,Công ty Cổ phần Bao bì PP,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,206,200,-1,2024,73720000000,3880000,0.5666413143,4.7822244038,4101.912494072165,33530.9119195876,0.1270021723,0.0789473684
HPG,Công ty Cổ phần Tập đoàn Hòa Phát,1700,Tài nguyên Cơ bản,HOSE,165914,32780,2.3,2024,164063817630000,6396250200,1.4346702152,13.9374421621,1879.4517819321702,17878.6732500444,0.1107318516,0.0
HPH,Công ty Cổ phần Hóa Chất Hưng Phát Hà Bắc,1300,Hóa chất,UPCOM,787,58,-1,2024,99960000000,8400000,1.0403782965,-20.625340946,-576.960159404762,11438.147104881,-0.0491634288,0.0
ABW,Công ty Cổ phần Chứng khoán An Bình,8700,Dịch vụ tài chính,UPCOM,1649,142,1.9,2024,757512350000.0,101150000.0,0.5275777334,7.3400187196,1020.2971254078102,14195.0645863964,0.0744336289,0
HPM,Công ty Cổ phần Xây dựng Thương mại và Khoáng sản Hoàng Phúc,1700,Tài nguyên Cơ bản,UPCOM,115,6,-1,2023,28120000000,3800000,0.7262741936,43.4958945421,170.1309992105263,10188.9893165789,0.0168381118,0
HPP,Công ty Cổ phần Sơn Hải Phòng,2300,Xây dựng và Vật liệu,UPCOM,658,282,2.8,2024,659807399154,8007177,1.2171654077,8.3237205949,12973.219769838983,67699.9193994338,0.2035920471,0.0121356278
CSC,Công ty Cổ phần Tập đoàn COTANA,2300,Xây dựng và Vật liệu,HNX,2594,70,2.4,2024,808034011200,37408982,1.3324899587,1213.8459210527,177.6309602330264,16210.2534874379,0.0108164871,0.0
HDG,Công ty Cổ phần Tập đoàn Hà Đô,8600,Bất động sản,HOSE,12759,746,2.4,2024,8273755613400,336331529,1.3566600198,23.7540078551,1035.6147118458227,18132.7669721622,0.0579762465,0.0
DPH,Công ty Cổ phần Dược phẩm Hải Phòng,4500,Y tế,UPCOM,0,336,-1,2024,168000000000,3000000,0.7268794792,6.8377959407,8189.773501,77041.6576623333,0.1109488753,0.0303571429
ANT,Công ty Cổ phần Rau quả Thực phẩm An Giang,3500,Thực phẩm và đồ uống,UPCOM,423,1072,-1,2024,484283341360,18399823,1.7445815067,6.6759883398,3975.0964225036296,15086.7127151712,0.3034618293,0.0
BBS,Công ty Cổ phần VICEM Bao bì Bút Sơn,2700,Hàng & Dịch vụ Công nghiệp,HNX,429,421,-1,2024,73200000000,6000000,0.6788453951,12.0991735537,1031.597598,17971.6914748333,0.0575698713,0.0
DCM,Công ty Cổ phần Phân bón Dầu Khí Cà Mau,1300,Hóa chất,HOSE,14391,1430,3.0,2024,17602550000000,529400000,1.7352003718,12.3991487867,2681.6356970948245,19162.0521416736,0.1413989074,0.0
HPT,Công ty Cổ phần Dịch vụ Công nghệ Tin học HPT,9500,Công nghệ Thông tin,UPCOM,562,439,-1,2023,206352180000.0,10065960.0,1.3639115883,6.1836482251,3315.19505213611,15030.2997465716,0.238763908,0.0585365854
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,154,93,-1,2024,41534100000,2700000,0.7019895218,5.2029046875,2956.6176825925927,21913.4324974074,0.1393048434,0.0
HQC,Công ty Cổ phần Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,8600,Bất động sản,HOSE,38834,108,2.3,2024,1833588000000,576600000,0.3412230956,54.4680025125,58.5290017932709,9319.4160691328,0.006931115,0.0
BTH,Công ty Cổ phần Chế tạo Biến thế và Vật liệu Điện Hà Nội,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,161,7,3.3,2024,978775000000,25000000,1.0398139029,1.3824076153,28320.87986608,37651.92972636,1.1631378957,0.0255421317
DL1,Công ty Cổ phần Tập đoàn Alpha Seven,2700,Hàng & Dịch vụ Công nghiệp,HNX,10443,151,3.2,2024,987995674200,106236094,0.7987571032,712.5899369702,13.050984188104657,11643.088947585,0.0011251856,0
BTN,Công ty Cổ phần Đầu tư Bitco Bình Định,2300,Xây dựng và Vật liệu,UPCOM,621,20,-1,2024,12950153000,4465570,1.0168030136,-1.265330088,-2291.8920742480805,2852.0765194589,-0.5732564141,0.0
HRB,Công ty Cổ phần Harec Đầu tư và Thương Mại,8600,Bất động sản,UPCOM,110,21,-1,2024,399319200000,6338400,2.988076925,19.6196866972,3584.8407765366655,21083.7945543039,0.1696490347,0.0484126984
HRC,Công ty Cổ phần Cao su Hòa Bình,1300,Hóa chất,HOSE,572,534,2.1,2024,996818526000,30206622,1.6525908201,16.2345342479,2032.703833450824,19968.6453527971,0.1062919155,0.0
HSA,Công ty Cổ phần HESTIA,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,120,1,3.1,2023,259799991000.0,7872727.0,0.903715928,217.1119937586,151.99528790976748,36515.8994958164,0.0041711223,0
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,1700,Tài nguyên Cơ bản,HOSE,0,8159,2.8,2024,10090962521250,620982309,0.9087580253,17.4947541573,928.8664494949404,17881.5477247678,0.0525361162,0.0307692308
HSI,Công ty Cổ phần Vật tư Tổng hợp và Phân bón Hóa sinh,1300,Hóa chất,UPCOM,767,40,2.2,2022,12430000000,10000000,0.0,-0.7559984482,-1644.183269,0.0,1.1663312712,0
HSP,Công ty Cổ phần Sơn Tổng hợp Hà Nội,2300,Xây dựng và Vật liệu,UPCOM,390,254,-1,2024,175030182558,12027086,0.8901316281,8.8719290506,1727.1763763890938,16349.2673896237,0.107357015,0.1071943929
ANV,Công ty Cổ phần Nam Việt,3500,Thực phẩm và đồ uống,HOSE,0,5932,2.0,2024,3920012250000,266667500,1.4016594213,81.9534625152,179.37009064471673,10487.5690748554,0.0169480593,0.0
BCB,Công ty Cổ phần 397,1700,Tài nguyên Cơ bản,UPCOM,264,406,-1,2024,3990000000,5700000,0.051800184,0.2442843673,3513.4655078947367,13513.4655078947,0.2533198661,4.0142857143
CCM,Công ty Cổ phần Khoáng sản và Xi măng Cần Thơ,2300,Xây dựng và Vật liệu,UPCOM,218,404,2.7,2024,253104717600,6199900,0.4952529271,5.1692262103,8706.039261278407,82430.6082059388,0.1097238644,0.0489907897
HT1,Công ty Cổ phần Xi măng VICEM Hà Tiên,2300,Xây dựng và Vật liệu,HOSE,9649,2418,2.2,2024,4216568516550,381589911,0.8666138216,109.248336631,157.61994417352403,12750.7774789098,0.0124154319,0.0
HTC,Công ty Cổ phần Thương mại Hóc Môn,7500,"Điện, nước & xăng dầu khí đốt",HNX,195,555,2.6,2024,428999818000,16499993,1.4767334349,19.0110037999,1857.8761234019917,17606.427392545,0.100129198,0.05
DCS,Công ty Cổ phần Tập đoàn Đại Châu,3700,Hàng cá nhân & Gia dụng,UPCOM,121,41,-1,2024,60310988000.0,60310988.0,0.0954249101,-615.2554156688,-1.6253412396427662,10479.4439825957,-0.000155086,0
HTG,Tổng Công ty Cổ phần Dệt may Hòa Thọ,3700,Hàng cá nhân & Gia dụng,HOSE,2965,9631,2.8,2024,1387904393400,36002708,1.5705774515,5.5973626291,7802.689213822471,24545.1123496877,0.3341289291,0.1037613489
HTI,Công ty Cổ phần Đầu tư Phát triển Hạ tầng IDICO,2300,Xây dựng và Vật liệu,HOSE,664,168,2.8,2024,497736540000,24949200,0.9864786463,8.0450072011,2556.493710379491,20223.4483989467,0.1292485911,0.0902255639
HTN,Công ty Cổ phần Hưng Thịnh Incons,8600,Bất động sản,HOSE,6816,210,2.0,2024,810959340100,89116411,0.5353850712,32.0834956853,283.6349283523099,16997.1119651912,0.016798488,0.0
HTP,Công ty Cổ phần In Sách Giáo Khoa Hòa Phát,5500,Truyền thông,UPCOM,256,160,2.1,2024,137707470000,91804980,0.1695124104,-1.2252379285,-1224.252012723057,8848.9096277566,-0.1254066851,0.0
HTV,Công ty Cổ phần Logistics Vicem,2700,Hàng & Dịch vụ Công nghiệp,HOSE,0,204,2.7,2024,116101440000,13104000,0.3595475872,28.0224724756,699.9316813186813,24642.0788658425,0.0283805127,0.0
HTL,Công ty Cổ phần Kỹ thuật và Ô tô Trường Long,3300,Ô tô và phụ tùng,HOSE,391,289,-1,2024,330000000000,12000000,1.8343404106,14.2549247442,1929.157852,14991.76480025,0.1055500483,0.1272727273
HU1,Công ty Cổ phần Đầu tư và Xây dựng HUD1,2300,Xây dựng và Vật liệu,HOSE,520,123,-1,2024,58400000000,10000000,0.4179554141,15.1670606016,385.044944,13972.7822697,0.0277995448,0.0
CNG,Công ty Cổ phần CNG Việt Nam,7500,"Điện, nước & xăng dầu khí đốt",HOSE,0,277,2.6,2024,991564406250,35099625,1.5715026096,14.0865926429,2592.3182420609905,17976.4257644918,0.1475183553,0.0
HU6,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị HUD6,8600,Bất động sản,UPCOM,361,24,-1,2024,37042500000,7500000,0.4782269629,1240.7694690019,3.9805944,10327.7321924,0.000385502,0.0
HD8,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị HUD8,8600,Bất động sản,UPCOM,308,11,-1,2024,78000000000,10000000,0.6993021614,41.7532643868,186.8117407,11153.9766785,0.0159252046,0.0
HNI,Công ty Cổ phần May Hữu Nghị,3700,Hàng cá nhân & Gia dụng,UPCOM,0,2521,3.4,2024,594472500000,23778900,1.2331985505,6.2370241659,4453.69090113504,20272.4857159078,0.2348059213,0.06
ABT,Công ty Cổ phần Xuất nhập khẩu Thủy sản Bến Tre,3500,Thực phẩm và đồ uống,HOSE,930,607,3.4,2024,653179197800,14387207,1.1610118514,6.7747024357,7054.106676646829,39103.8213314092,0.1926856396,0.0660792952
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,3300,Ô tô và phụ tùng,HOSE,5415,1853,2.2,2024,1331600100950,103626467,0.978982098,20.5290005753,695.4930769954746,13125.8784269274,0.0536967584,0.0
HUT,Công ty Cổ phần Tasco,3300,Ô tô và phụ tùng,HNX,21787,7652,2.0,2024,11513404348500,892511965,1.3395043457,73.6834742938,175.07317785482013,9630.4278825069,0.0182807481,0.0
BCE,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,2300,Xây dựng và Vật liệu,HOSE,3342,130,3.0,2024,347200000000,35000000,0.8999375216,4.7450639806,2130.9522144285716,11022.9874432857,0.2074041877,0.0
ACC,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,2300,Xây dựng và Vật liệu,HOSE,1369,153,2.1,2024,1469999902000,104999993,1.107676175,28.3944873591,498.0018524477425,12639.0729671858,0.0401776217,0.0
HVA,Công ty Cổ phần Đầu tư HVA,8700,Dịch vụ tài chính,UPCOM,250,7,-1,2024,163868250000,13650000,1.1104007451,22.2487958711,539.5797628571429,10811.4120536996,0.0511856481,0
BCG,Công ty Cổ phần Tập đoàn Bamboo Capital,8700,Dịch vụ tài chính,HOSE,44992,2031,2.6,2024,3010320402480,880210644,0.3024343811,7.4510399036,458.9963339695765,11308.2381290813,0.0480944817,0.0
BTP,Công ty Cổ phần Nhiệt điện Bà Rịa,7500,"Điện, nước & xăng dầu khí đốt",HOSE,1692,240,2.6,2024,731875760000,60485600,0.6881064301,17.0932768593,707.8806538746412,17584.4890712004,0.0377973128,0.0
BTS,Công ty Cổ phần Xi măng VICEM Bút Sơn,2300,Xây dựng và Vật liệu,HNX,0,1193,1.9,2024,617799290000,123559858,0.5793276705,-3.0615208501,-1633.1752239388297,8630.6942599675,-0.1728724988,0.0
HVH,Công ty Cổ phần Đầu tư và Công nghệ HVC,2300,Xây dựng và Vật liệu,HOSE,2746,197,-1,2024,566995378500,40644830,1.136230697,18.7706862756,743.1800731851997,12277.436296449,0.0616447869,0.0215053763
HVT,Công ty Cổ phần Hóa chất Việt Trì,1300,Hóa chất,HNX,0,377,2.6,2024,331839381800,10988059,0.727543033,4.3508907129,7712.341625941397,41509.5721196073,0.1982226164,0.0
IBC,Công ty Cổ phần Đầu tư APAX Holdings,8700,Dịch vụ tài chính,UPCOM,590,197,2.0,2022,141356123700,83150661,0.1608243196,-1.6284656934,-1043.9274262293598,10570.5406015955,-0.096696939,0.0
BTT,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành,5300,Bán lẻ,HOSE,477,142,2.8,2024,515025000000,13500000,1.338890168,10.9909247922,3471.0454962962963,28493.7487112593,0.1220770904,0.0
ICF,Công ty Cổ phần Đầu tư - Thương mại - Thuỷ sản,3500,Thực phẩm và đồ uống,UPCOM,1408,102,2.5,2024,37140300000,12807000,0.435481213,133.2946229351,21.756316467556804,6659.2999043492,0.0032724032,0
DUS,Công ty Cổ phần Dịch vụ Đô thị Đà Lạt,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,107,440,-1,2024,50528700000,5614300,1.080080877,-2.6323439979,-3419.006029246745,8332.709329391,-0.3406108357,0.0
ICG,Công ty Cổ phần Xây dựng Sông Hồng,2300,Xây dựng và Vật liệu,HNX,1729,31,-1,2024,170000000000,20000000,0.6077230409,959.5980110717,13.3981101,13986.63441805,0.0009411237,0.0
AAH,Công ty Cổ phần Hợp Nhất,1700,Tài nguyên Cơ bản,UPCOM,123,540,2.5,2024,489520800000.0,117900000.0,0.4109579303,40.9829357673,101.3104581764207,10103.2239403393,0.0100780667,0
ICI,Công ty Cổ phần Đầu tư và Xây dựng Công nghiệp,2300,Xây dựng và Vật liệu,UPCOM,511,16,-1,2024,35740000000,4000000,0.7145509471,66.3215586445,134.72240675,12504.35680825,0.0107457492,0.0
CC4,Công ty Cổ phần Đầu tư và Xây dựng số 4,2300,Xây dựng và Vật liệu,UPCOM,407,96,2.4,2024,819200000000,64000000,1.1126932189,43.4230830959,305.37737575,11503.6200293594,0.026311498,0.0
DDB,Công ty Cổ Phần Thương Mại Và Xây Dựng Đông Dương,2300,Xây dựng và Vật liệu,UPCOM,307,62,-1,2024,158652000000.0,12000000.0,1.0633579014,36.4394864259,362.82070075,12433.2550520833,0.0293095819,0
IDI,Công ty Cổ phần Đầu tư và Phát triển Đa Quốc Gia I.D.I,3500,Thực phẩm và đồ uống,HOSE,578,3250,1.9,2024,1669085001480,273172668,0.506441757,27.6057361057,221.33081242959489,12064.5659952481,0.0184517191,0.0
IDC,Tổng Công ty IDICO - CTCP,8600,Bất động sản,HNX,12811,1106,2.8,2024,13529997089000,329999929,2.4092621919,6.7783684844,6048.653167004166,17017.6579942052,0.3770223555,0.0853658537
BGE,Công ty Cổ phần BCG Energy,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,160,1,2.3,2024,3802570000000.0,730000000.0,0.484957502,10.6600233635,488.6480847547945,10741.1473765507,0.0465449356,0
DFF,Công ty Cổ phần Tập đoàn Đua Fat,2300,Xây dựng và Vật liệu,UPCOM,307,136,2.2,2024,107120000000,80000000,0.4504038662,-0.231583545,-5781.9306639125,2972.8874469,-0.9860293022,0
IDP,Công ty Cổ phần Sữa Quốc tế LOF,3500,Thực phẩm và đồ uống,UPCOM,119,2623,2.9,2024,13596983840000,61804472,3.9719684318,15.563908033,14162.449237945111,55388.154205686,0.2698169789,0.0227272727
IDV,Công ty Cổ phần Phát triển Hạ tầng Vĩnh Phúc,8600,Bất động sản,HNX,998,96,2.6,2024,935903848500,35858385,1.1138242217,7.6204350002,3499.4684282351254,23432.7818441349,0.1521287155,0.0574712644
COM,Công ty Cổ phần Vật tư Xăng dầu,5300,Bán lẻ,HOSE,393,486,2.7,2024,444799782000,14120628,1.0242096763,27.5824641225,1903.3275309001838,30755.4212088159,0.0615388395,0.0476190476
APF,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,3500,Thực phẩm và đồ uống,UPCOM,570,855,2.2,2024,1489630411386,29770578,1.3871453993,10.0515780106,5135.971259913059,36071.9215342745,0.1457871059,0.0499630274
CDC,Công ty Cổ phần Chương Dương,2300,Xây dựng và Vật liệu,HOSE,849,153,2.2,2024,367211557200,21988716,1.1326283526,15.270234764,1093.630861483681,14744.4657924092,0.0757789865,0.0
UDL,Công ty Cổ phần Đô thị và Môi trường Đắk Lắk,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,431,742,-1,2024,72158000000,6620000,0.608604848,3.3695641583,3594.205285347432,17909.8146140483,0.0809465557,0.2844036697
TCK,Tổng Công ty Cơ khí Xây dựng - CTCP,2300,Xây dựng và Vật liệu,UPCOM,137,407,-1,2024,83475000000,23850000,0.0,2.2386400598,1563.4491953039833,0.0,-0.5276842216,0
BTW,Công ty Cổ phần Cấp nước Bến Thành,7500,"Điện, nước & xăng dầu khí đốt",HNX,285,234,3.1,2024,352872000000,9360000,1.3504657242,11.0565546223,5027.667027564103,27916.2953366453,0.1860431163,0.04933687
IFS,Công ty Cổ phần Thực phẩm Quốc tế,3500,Thực phẩm và đồ uống,UPCOM,697,914,2.5,2024,2126240009600,87140984,1.74362618,12.2957032039,1984.4330653874645,13993.8252131741,0.1397329775,0.0
IHK,Công ty Cổ phần In Hàng Không,5500,Truyền thông,UPCOM,0,126,-1,2024,43052752800.0,2141928.0,1.7831616047,-16.1306634932,-1246.073976342809,11272.1135014809,-0.0985003575,0.0
BCP,Công ty Cổ phần Dược Enlie,4500,Y tế,UPCOM,380,119,-1,2024,67200000000,6000000,1.9296669955,194.8136845841,57.490827833333334,5804.1102563333,0.0099544928,0.0
CTA,Công ty Cổ phần Vinavico,2300,Xây dựng và Vật liệu,UPCOM,229,1,-1,2017,14481571500,9654381,0.3236158399,-1.8003294688,-833.1808294079134,4635.1254025504,-0.1649302652,0
ILA,Công ty Cổ phần ILA,3500,Thực phẩm và đồ uống,UPCOM,991,15,-1,2024,92314725700,19641431,0.4619485742,-44.1441040196,-106.46948452992045,10174.2926862101,-0.0104100903,0
IME,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,126,198,-1,2024,304555600800,3599948,6.9118693986,41.9511902463,2028.4020033067145,12239.8146031554,0.1806940872,0.0
BDB,Công ty Cổ phần Sách và Thiết bị Bình Định,5500,Truyền thông,HNX,115,32,-1,2024,9124439400,1126474,0.6779731841,14.3973934841,604.9482100785282,11947.375191083,0.0501025346,0.0617283951
DHB,Công ty Cổ phần Phân đạm và Hóa chất Hà Bắc,1300,Hóa chất,UPCOM,1280,1263,2.1,2024,2466676400000,272200000,3.9884668297,360.3398510235,25.14848128581925,2272.050987737,0.0111302235,0
